id,year,CACODE,candi_number,name_chi,alias_chi,name_eng,alias_eng,gender,age,estimated_birth,occupation,win_or_not,uncontested_or_not,political_affiliation,camp,votes,percentage
1958_趙秀嫻,2007,M16,1,趙秀嫻,,CHIU Sau-han,,女,49,1958,全職區議員,Y,,天婦聯,建,1457,62.9
1960_陳志成,2007,M16,2,陳志成,,CHAN Chi-seng,,男,47,1960,立法會議員助理,N,,職工盟,泛,847,36.5
1960_丘子明,2007,M17,1,丘子明,,"YAU Tsz-ming, Brownson",,男,47,1960,工藝測試導師,N,,,其他,486,15.3
1969_張文輝,2007,M17,2,張文輝,,CHEUNG Man-fai,,男,38,1969,全職區議員,Y,,,建,1860,58.8
1981_鄺智揚,2007,M17,3,鄺智揚,,KWONG Chi-yeung,,男,26,1981,平面設計員,N,,民主黨,泛,790,25
1957_黃裕材,2007,M18,2,黃裕材,,WONG Yu-choi,,男,50,1957,區議員,Y,,,建,1489,53
1965_陸榮全,2007,M18,3,陸榮全,,LUK Wing-chuen,,男,42,1965,音樂製作人,N,,,其他,174,6.2
1974_張華有,2007,M18,4,張華有,,CHEUNG Wah-yau,,男,33,1974,公司股東,N,,,其他,193,6.8
1958_吳振財,2007,M18,5,吳振財,,NG Chun-choi,,男,49,1958,室內工程,N,,,其他,43,1.5
1969_郭慶平,2007,M18,1,郭慶平,,KWOK Hing-ping,,男,38,1969,社區幹事,N,,民主黨,泛,891,31.7
1954_王少嫺,2007,M19,2,王少嫺,,WONG Siu-han,,女,53,1954,工會工作者,N,,民主陣線,泛,540,15.9
1978_陸頌雄,2007,M19,1,陸頌雄,,LUK Chung-hung,Michael,男,29,1978,區議員,Y,,民建聯,建,2820,83.4
1964_張賢登,2007,M20,2,張賢登,,CHEUNG Yin-tung,,男,43,1964,全職區議員,N,,民主黨,泛,1321,43.7
1983_姚國威,2007,M20,1,姚國威,,YIU Kwok-wai,,男,24,1983,全職社區服務,Y,,民建聯,建,1684,55.8
1965_李月民,2007,M21,1,李月民,,LEE Yuet-man,,男,42,1965,註冊社會工作者,Y,,,建,2495,79.1
1969_朱祖恩,2007,M21,2,朱祖恩,,"CHU Cho-yan, Christopher",,男,38,1969,設計總監,N,,民主陣線,泛,642,20.3
1958_湛家雄,2007,M22,2,湛家雄,,"CHAM Ka-hung, Daniel",,男,49,1958,公司董事,Y,,,建,2403,79.1
1963_張國慶,2007,M22,1,張國慶,,CHEUNG Kwok-hing,,男,44,1963,律師,N,,民主陣線,泛,625,20.5
1957_梁志祥,2007,M23,2,梁志祥,,LEUNG Che-cheung,,男,50,1957,全職區議員,Y,,民建聯,建,2600,67.5
1966_冼上智,2007,M23,1,冼上智,,"SIN Sheung-chi, Sam",,男,41,1966,廣告工程技師,N,,社民連,泛,1220,31.6
1957_陳美蓮,2007,M24,2,陳美蓮,,CHAN Mei-lin,,女,50,1957,區議員,Y,,,其他,2009,53.2
1961_嚴國強,2007,M24,1,嚴國強,,YIM Kwok-keung,,男,46,1961,律師,N,,民建聯,建,1735,46
1955_邱帶娣,2007,M25,1,邱帶娣,,YAU Tai-tai,,女,52,1955,全職議員,Y,,,建,1455,50.6
1951_黃乃平,2007,M25,2,黃乃平,,WONG Nai-ping,,男,56,1951,非執行董事,N,,,其他,473,16.4
1957_黃偉旋,2007,M25,3,黃偉旋,,WONG Wai-suen,,男,50,1957,認證財務顧問師,N,,自由黨,建,902,31.4
1944_文祿星,2007,M26,0,文祿星,,MAN Luk-sing,,男,63,1944,公司董事,Y,Uncontested,,建,,
1961_鄧卓然,2007,M27,1,鄧卓然,,TANG Cheuk-yin,,男,46,1961,商人,Y,,,建,1495,66
1952_鄧耀光,2007,M27,2,鄧耀光,,TANG Yiu-kwong,,男,55,1952,退休,N,,,其他,585,25.8
1962_陳永亮,2007,M27,3,陳永亮,,CHAN Wing-leung,,男,45,1962,動物營養,N,,,其他,163,7.2
1943_鄧貴有,2007,M28,2,鄧貴有,,TANG Kwai-yau,,男,64,1943,全職區議員,Y,,,建,1769,91.2
1959_甘天成,2007,M28,1,甘天成,,"KAM Tin-shing, Shermond",,男,48,1959,董事,N,,民主陣線,泛,158,8.1
1962_黎偉雄,2007,M29,1,黎偉雄,,LAI Wai-hung,,男,45,1962,區議員,Y,,,建,2447,63.1
1972_簡郁文,2007,M29,2,簡郁文,,KAN Yuk-man,,男,35,1972,商人,N,,自由黨,建,1382,35.6
1953_關漢貴,2007,N01,4,關漢貴,,KWAN Hon-kwai,,男,54,1953,退休公務員,N,,,其他,207,6
1952_余國偉,2007,N01,1,余國偉,,YU Kwok-wai,,男,55,1952,中醫師,N,,中醫權總,其他,14,0.4
1979_羅世恩,2007,N01,2,羅世恩,,LAW Sai-yan,,男,28,1979,研究統籌,Y,,民主黨,泛,1643,48.2
1958_陳發康,2007,N01,3,陳發康,,CHAN Fat-hong,,男,49,1958,全職區議員,N,,民建聯,建,1530,44.9
1967_葉美好,2007,N02,1,葉美好,,IP Mei-ho,,女,40,1967,律師,Y,,,其他,1334,58.3
1962_湯碧鳳,2007,N02,2,湯碧鳳,,TONG Pik-fung,,女,45,1962,顧問,N,,公民協會,建,227,9.9
1974_梁鉅淇,2007,N02,3,梁鉅淇,,LEUNG Kui-ki,,男,33,1974,環保事業,N,,自由黨,建,665,29
1954_葉曜丞,2007,N03,2,葉曜丞,,"YIP Yiu-shing, Chris",,男,53,1954,公司董事,Y,,,建,2526,52.5
1980_莫兆麟,2007,N03,3,莫兆麟,,MOK Siu-lun,,男,27,1980,全職區議員,N,,民主黨,泛,2151,44.7
1974_吳國明,2007,N03,1,吳國明,,"NG Kwok-ming, Eric",,男,33,1974,高級設計師,N,,自由黨,建,115,2.3
1957_潘忠賢,2007,N04,1,潘忠賢,,POON Chung-yuen,,男,50,1957,北區區議員,Y,,民主黨,泛,2547,59
1986_姚銘,2007,N04,2,姚銘,,YIU Ming,,男,21,1986,中心主任,N,,民建聯,建,1739,40.3
1963_何志永,2007,N05,2,何志永,鬍鬚仔,HO Chi-wing,,男,44,1963,視聽助理,N,,,建,123,3.1
1970_張展明,2007,N05,5,張展明,,CHEUNG Chin-ming,,女,37,1970,牌照顧問,N,,公民協會,建,30,0.7
1971_黃良喜,2007,N05,4,黃良喜,,WONG Leung-hi,,男,36,1971,區議員,N,,民主黨,泛,1776,44.8
1962_賴心,2007,N05,3,賴心,,LAI Sum,,男,45,1962,議員助理,Y,,民建聯,建,1882,47.4
1974_招伊尹,2007,N05,1,招伊尹,,CHIU Yee-wan,Evone CHIU,女,33,1974,催眠治療師,N,,自由黨,建,111,2.8
1981_劉國勳,2007,N06,1,劉國勳,,LAU Kwok-fan,,男,26,1981,義務社區幹事,Y,,民建聯,建,4159,76.4
1961_劉德昌,2007,N06,2,劉德昌,,"LAU Tak-cheong, Adrian",,男,46,1961,電腦資訊科技顧問,N,,獨民派,泛,1239,22.7
1954_岑永根,2007,N07,2,岑永根,,SHAM Wing-kan,,男,53,1954,全職區議員,N,,民主黨,泛,1980,41
1967_溫和達,2007,N07,1,溫和達,,,,男,40,1967,義務社區幹事,Y,,民建聯,建,2801,58
1978_嚴志恆,2007,N08,2,嚴志恆,,YIM Chi-hang,,男,29,1978,議員研究主任,N,,民主黨,泛,405,16.3
1953_侯金林,2007,N08,1,侯金林,,HAU Kam-lam,,男,54,1953,商人,Y,,民建聯,建,2061,83.1
1958_湯淇曉,2007,N09,3,湯淇曉,,"TONG Kei-hiu, Peggy",,女,49,1958,市場策劃總監,N,,公民協會,建,25,1
1959_周錦紹,2007,N09,1,周錦紹,,"CHOW Kam-siu, Joseph",,男,48,1959,分區經理,N,,民主黨,泛,1040,43.9
1965_藍偉良,2007,N09,2,藍偉良,,LARM Wai-leung,,男,42,1965,保險理財顧問,Y,,民建聯,建,1296,54.7
1982_洪銘倫,2007,N10,1,洪銘倫,,HUNG Ming-lun,,男,25,1982,北區區議會副主席總社區主任,N,,民主黨,泛,2086,47.2
1948_蘇西智,2007,N10,2,蘇西智,,SO Sai-chi,,男,59,1948,全職區議員,Y,,民建聯,建,2309,52.2
1962_廖錦昌,2007,N11,1,廖錦昌,,LIU Kam-cheong,,男,45,1962,商人,N,,,泛,525,16
1962_黃聯發,2007,N11,2,黃聯發,,"WONG Luen-fat, Stephen",,男,45,1962,營運經理,N,,,其他,115,3.5
1957_黃成智,2007,N11,4,黃成智,,WONG Sing-chi,,男,50,1957,培訓顧問,Y,,民主黨,泛,1534,46.8
1961_王潤強,2007,N11,3,王潤強,,"WONG Yun-keung, Simon",,男,46,1961,中學教師,N,,民建聯,建,1081,33
1951_區維坤,2007,N12,2,區維坤,,AU Wai-kwan,,男,56,1951,全職區議員,N,,前綫,泛,877,32.7
1978_黃宏滔,2007,N12,3,黃宏滔,,WONG Wang-to,,男,29,1978,社區工作,Y,,民建聯,建,1614,60.2
1965_陳炳輝,2007,N12,1,陳炳輝,,CHAN Ping-fai,,男,42,1965,營業經理,N,,獨民派,泛,168,6.2
1978_廖瑞驄,2007,N13,1,廖瑞驄,,LIU Sui-chung,,男,29,1978,高級市場策劃經理,N,,,其他,429,14.7
1952_廖國華,2007,N13,3,廖國華,,LIU Kwok-wah,,男,55,1952,運動教練,Y,,,建,1355,46.4
1963_廖超華,2007,N13,2,廖超華,,LIU Chiu-wa,,男,44,1963,全職區議員,N,,民建聯,建,1114,38.1
1967_藍天生,2007,N14,1,藍天生,,NAM Tin-sang,,男,40,1967,村代表,N,,,建,241,8.8
1963_溫和輝,2007,N14,2,溫和輝,,,,男,44,1963,商人,Y,,民建聯,建,2439,89.8
1973_連遂蓮,2007,N15,1,連遂蓮,,LIN Shui-lin,,女,34,1973,議員助理（義務）,N,,,泛,357,14.4
1963_黃海雄,2007,N15,2,黃海雄,,WONG Hoi-hung,,男,44,1963,資訊科技顧問,N,,,建,597,24.1
1965_余智成,2007,N15,4,余智成,,"YU Chi-shing, Paul",,男,42,1965,全職區議員,Y,,民主黨,泛,813,32.8
1963_柯倩儀,2007,N15,3,柯倩儀,,"OR Sin-yi, Windy",,女,44,1963,社區工作者,N,,民建聯,建,531,21.4
1975_聶政強,2007,N15,5,聶政強,,"NIP Ching-keung, Ken",,男,32,1975,財務策劃師,N,,自由黨,建,154,6.2
1973_李廣明,2007,N16,1,李廣明,,LI Kwong-ming,,男,34,1973,商人,N,,,建,1894,46.1
1954_鄧根年,2007,N16,2,鄧根年,,"TANG Kun-nin, Tony",,男,53,1954,商人,Y,,民建聯,建,2088,50.8
1972_曾國豐,2007,P01,1,曾國豐,,TSANG Kwok-fung,,男,35,1972,政黨行政人員,N,,公民黨,泛,1162,45.8
1949_李國英,2007,P01,2,李國英,,LI Kwok-ying,,男,58,1949,律師,Y,,民建聯,建,1351,53.3
1979_陳碩邦,2007,P02,1,陳碩邦,,CHAN Shek-pong,,男,28,1979,社區主任,N,,,建,1207,44
1960_鄭家富,2007,P02,2,鄭家富,,"CHENG Kar-foo, Andrew",,男,47,1960,律師,Y,,民主黨,泛,1503,54.7
1975_李宛蓉,2007,P03,2,李宛蓉,,"LEE Woon-yung, Irene",,女,32,1975,社區主任,N,,民主黨,泛,1510,44.8
1978_譚榮勳,2007,P03,1,譚榮勳,譚SIR,"TAM Wing-fun, Eric",,男,29,1978,註冊社工,Y,,民建聯,建,1703,50.5
1956_蔡錦光,2007,P03,3,蔡錦光,,CHOI Kam-kong,,男,51,1956,董事總經理,N,,自由黨,建,141,4.1
1947_鄭俊平,2007,P04,2,鄭俊平,,CHENG Chun-ping,,男,60,1947,商人,Y,,民建聯,建,1948,73.7
1952_袁錦泉,2007,P04,1,袁錦泉,,YUEN Kam-chuen,,男,55,1952,傢俬公司董事,N,,自由黨,建,589,22.3
1985_伍展邦,2007,P05,2,伍展邦,,NG Gene-bond,,男,22,1985,中學教師,N,,公民黨,泛,1736,39.8
1954_王秋北,2007,P05,3,王秋北,,WONG Chau-pak,,男,53,1954,商人,Y,,民建聯,建,2053,47.1
1957_袁潔貞,2007,P05,1,袁潔貞,,YUEN Kit-ching,,女,50,1957,醫護行政人員,N,,自由黨,建,543,12.4
1978_任啟邦,2007,P06,2,任啟邦,,YAM Kai-Bong,,男,29,1978,全職區議員,Y,,民主黨,泛,2837,52.7
1976_巫偉文,2007,P06,1,巫偉文,,"MO Wai-man, Raymond",,男,31,1976,社區工作者,N,,民建聯,建,2509,46.6
1954_李作烜,2007,P07,3,李作烜,,LEE Chok-huen,Alex,男,53,1954,醫生,N,,,其他,139,3.4
1976_關永業,2007,P07,2,關永業,,KWAN Wing-yip,,男,31,1976,全職區議員,Y,,民主黨,泛,2215,54.4
1969_溫官球,2007,P07,1,溫官球,,,,男,38,1969,社區工作者,N,,民建聯,建,1691,41.5
1959_秦漢煬,2007,P08,3,秦漢煬,,CHUN Hon-yeung,,男,48,1959,行政人員,N,,,建,64,1.5
1980_區鎮樺,2007,P08,2,區鎮樺,,AU Chun-Wah,,男,27,1980,全職議員,N,,前綫,泛,1368,33.3
1965_林泉,2007,P08,1,林泉,,LAM Chuen,,男,42,1965,行政人員,Y,,民建聯,建,2644,64.4
_黃耀梓,2007,P09,1,黃耀梓,,WONG Yiu-chee,,男,,,小學校長,N,,,其他,865,20.2
1978_黎卓賢,2007,P09,3,黎卓賢,,LAI Cheuk-yin,,男,29,1978,議員助理,N,,前綫,泛,795,18.6
1965_黃碧嬌,2007,P09,2,黃碧嬌,,WONG Pik-kiu,,女,42,1965,大埔區議員,Y,,民建聯,建,2578,60.4
1962_陳笑權,2007,P10,0,陳笑權,,CHAN Siu-kuen,,男,45,1962,區議員,Y,Uncontested,,建,,
1967_余智榮,2007,P11,2,余智榮,,YU Chi-wing,Ken YU,男,40,1967,行政人員,Y,,,建,1946,53.5
1968_李志成,2007,P11,1,李志成,,"LEE Chi-shing, Edward",,男,39,1968,大埔區議員/註冊社工,N,,泛民聯盟,泛,1662,45.7
1955_羅舜泉,2007,P12,1,羅舜泉,,LO Sou-chour,Alen LO,男,52,1955,全職區議員/電影監製/導演,Y,,,其他,2140,71.5
1986_鄭梓橋,2007,P12,2,鄭梓橋,,CHENG Tsz-kiu,,男,21,1986,香港大學本科生,N,,公民黨,泛,825,27.5
1958_陳灶良,2007,P13,1,陳灶良,,CHAN Cho-leung,,男,49,1958,高爾夫球教練,Y,,,建,1614,49.1
1953_張國耀,2007,P13,2,張國耀,,CHEUNG Kwok-yiu,,男,54,1953,全職區議員,N,,,建,1604,48.8
1951_黃容根,2007,P14,2,黃容根,,WONG Yung-kan,,男,56,1951,漁業行政人員,Y,,民建聯,建,2516,79
1963_王仰德,2007,P14,1,王仰德,,WONG Yeung-tak,,男,44,1963,飲食業董事,N,,自由黨,建,563,17.6
1951_鄭俊和,2007,P15,0,鄭俊和,,CHENG Chun-wo,,男,56,1951,區議員,Y,Uncontested,,建,,
1970_黃俊煒,2007,P16,2,黃俊煒,,WONG Chun-wai,,男,37,1970,醫院業務經理,Y,,民主黨,泛,1444,55.7
1950_邱仕生,2007,P16,1,邱仕生,,YAU Sze-sang,,男,57,1950,行政顧問,N,,民建聯,建,984,38
1978_張錦德,2007,P16,3,張錦德,,CHEUNG Kam-tak,,男,29,1978,研究助理,N,,自由黨,建,139,5.3
1949_鄧友發,2007,P17,0,鄧友發,,TANG Yau-fat,,男,58,1949,現職區議員,Y,Uncontested,,建,,
1936_盧三勝,2007,P18,1,盧三勝,,LO Sam-shing,,男,71,1936,全職區議員,Y,,,建,1223,56.8
1957_陳美德,2007,P18,2,陳美德,,CHAN Mei-tak,,男,50,1957,商人,N,,,建,874,40.6
1949_何大偉,2007,P19,1,何大偉,,"HO Tai-wai, David",,男,58,1949,海產商人,Y,,,建,1079,65.1
1962_倫國輝,2007,P19,2,倫國輝,,LUEN Kwok-fai,,男,45,1962,環保顧問,N,,,其他,565,34.1
1948_吳仕福,2007,Q01,0,吳仕福,,NG Sze-fuk,,男,59,1948,公司行政總裁,Y,Uncontested,民建聯,建,,
1962_徐應輝,2007,Q02,1,徐應輝,,CHUI Ying-fai,,男,45,1962,退休公務員（高級救生員，藝人助理）,N,,,泛,735,32.5
1949_邱戊秀,2007,Q02,2,邱戊秀,,HIEW Moo-siew,,男,58,1949,商人,Y,,民建聯,建,1487,65.8
1950_溫悅球,2007,Q03,0,溫悅球,,,,男,57,1950,區議員,Y,Uncontested,民建聯,建,,
1950_劉偉章,2007,Q04,0,劉偉章,,"LAU Wai-cheung, Peter",,男,57,1950,全職區議員,Y,Uncontested,,建,,
1952_邱玉麟,2007,Q05,0,邱玉麟,,YAU Yuk-lun,,男,55,1952,物業及設施管理,Y,Uncontested,民建聯,建,,
1973_吳雪山,2007,Q06,2,吳雪山,,NG Shuet-shan,,男,34,1973,行政經理,Y,,,建,1922,57.5
1959_黃華舜,2007,Q06,1,黃華舜,,"WONG Wah-shun, David",,男,48,1959,社會工作者,N,,公民黨,泛,1397,41.8
1966_陳繼偉,2007,Q07,2,陳繼偉,,CHAN Kai-wai,,男,41,1966,公司行政總監,Y,,,其他,2025,59.7
1979_彭淑儀,2007,Q07,1,彭淑儀,,"PHANG Shuk-yee, Zoe",,女,28,1979,區議員/註冊社工,N,,民主黨,泛,1330,39.2
1981_黃文傑,2007,Q08,1,黃文傑,,WONG Man-kit,,男,26,1981,政策研究員,N,,,其他,805,30.5
1951_吳偉星,2007,Q08,3,吳偉星,,NG Wai-sing,,男,56,1951,旅行社董事,N,,公民力量,建,852,32.3
1982_梁里,2007,Q08,2,梁里,,LEUNG Li,,男,25,1982,議員助理,Y,,民主黨,泛,969,36.7
1976_何民傑,2007,Q09,1,何民傑,,"HO Man-kit, Raymond",,男,31,1976,全職區議員,Y,,,其他,2016,80.2
1965_戴家柱,2007,Q09,2,戴家柱,,"TAI Ka-chu, Richie",,男,42,1965,高級技工,N,,民建聯,建,478,19
1952_張國強,2007,Q10,1,張國強,,CHEUNG Kwok-keung,,男,55,1952,工程經理,Y,,民主黨,泛,1846,71.3
1974_陳敏行,2007,Q10,2,陳敏行,,"CHAN Man-hang, Alfred",,男,33,1974,商業科技公司總監,N,,自由黨,建,724,28
1957_鄺明輝,2007,Q11,2,鄺明輝,,KWONG Ming-fai,,男,50,1957,商人,N,,,其他,292,8.9
1970_葉子弘,2007,Q11,1,葉子弘,,YIP Peter Chi-wan,,男,37,1970,會計師,N,,民建聯,建,1027,31.4
1964_陸平才,2007,Q11,4,陸平才,,LUK Ping-choi,,男,43,1964,中學教師,Y,,獨民派,泛,1810,55.4
1966_譚梓業,2007,Q11,3,譚梓業,,"TAM Chi-yip, Kenny",,男,41,1966,證券經紀,N,,自由黨,建,98,3
1961_周賢明,2007,Q12,2,周賢明,,"CHAU Yin-ming, Francis",,男,46,1961,社會服務總主任,Y,,,泛,2937,77.7
1978_蔡鵬輝,2007,Q12,1,蔡鵬輝,,TSOI Pang-fai,Michael TSOI,男,29,1978,公司行政總監,N,,自由黨,建,811,21.4
1963_鄭啟樂,2007,Q13,3,鄭啟樂,,CHENG Kai-lok,,男,44,1963,土木工程,N,,,其他,108,3
1949_羅祥國,2007,Q13,4,羅祥國,,LAW Cheung-kwok,,男,58,1949,金融（證監會註冊持牌人）,N,,,建,1032,29.5
1963_沈四海,2007,Q13,1,沈四海,,"SHUM See-hoi, Richard",,男,44,1963,傳媒工作者,N,,中國工黨,泛,37,1
1962_林少忠,2007,Q13,2,林少忠,,"LAM Siu-chung, Frankie",,男,45,1962,物業經理,Y,,民主黨,泛,1652,47.2
1960_黃耀威,2007,Q13,5,黃耀威,,WONG Yiu-wai,,男,47,1960,電機工程師,N,,自由黨,建,649,18.5
1965_石志強,2007,Q14,2,石志強,,,,男,42,1965,全職區議員,N,,,泛,1717,34.5
1954_區國標,2007,Q14,3,區國標,,AU Kwok-piu,,男,53,1954,建造業,N,,,其他,168,3.3
1978_譚領律,2007,Q14,1,譚領律,,TAM Lanny,,男,29,1978,立法會議員助理,Y,,公民力量,建,3072,61.8
1952_區能發,2007,Q15,0,區能發,,"AU Ning-fat, Alfred",,男,55,1952,全職區議員,Y,Uncontested,公民力量,建,,
1942_伍炳耀,2007,Q16,1,伍炳耀,,NG Ping-yiu,,男,65,1942,區議員,Y,,民建聯,建,1881,59.4
1964_符偉樂,2007,Q16,2,符偉樂,,FOO Wai-lok,,男,43,1964,立法會議員助理,N,,社民連,泛,1224,38.6
1967_范國威,2007,Q17,1,范國威,,FAN Gary Kwok-wai,,男,40,1967,區議員,Y,,民主黨,泛,2567,71.6
1970_連楚強,2007,Q17,2,連楚強,,"LIN Chor-keung, Calvin",,男,37,1970,醫生,N,,民建聯,建,988,27.5
1959_林咏然,2007,Q18,1,林咏然,,LAM Wing-yin,,男,48,1959,區議員,N,,民主黨,泛,1997,43
1960_祁麗媚,2007,Q18,2,祁麗媚,,KI Lai-mei,,女,47,1960,資深社區工作者,Y,,民建聯,建,2593,55.9
1947_鍾恩緖,2007,Q19,2,鍾恩緖,,CHUNG En-shiuh,,男,60,1947,退休工程人員,N,,,其他,1043,30.5
1946_凌文海,2007,Q19,1,凌文海,,LING Man-hoi,,男,61,1946,全職區議員,Y,,民建聯,建,2305,67.4
1954_陳國旗,2007,Q20,0,陳國旗,,CHAN Kwok-kai,,男,53,1954,公司董事,Y,Uncontested,民建聯,建,,
1956_張寶合,2007,Q21,2,張寶合,,"CHEUNG Bo-hop, Jersey",,男,51,1956,退休公務員,N,,,其他,910,23.2
1952_溫悅昌,2007,Q21,1,溫悅昌,,,,男,55,1952,全職區議員,Y,,公民力量,建,2236,57
1977_楊兆海,2007,Q21,3,楊兆海,,YEUNG Siu-hoi,,男,30,1977,立法會議員及區議員助理,N,,自由黨,建,753,19.2
1947_葉振強,2007,Q22,1,葉振強,,YIP Chun-keung,,男,60,1947,,N,,,其他,1257,35.9
1940_陸惠民,2007,Q22,2,陸惠民,,LUK Wai-man,,男,67,1940,全職議員,Y,,民建聯,建,2201,62.9
1956_舒孝傑,2007,Q23,1,舒孝傑,,"SHI Hau-kit, Simon",,男,51,1956,運輸,N,,,其他,1125,32.8
1959_陳艷珠,2007,Q23,3,陳艷珠,,CHAN Yin-chu,,女,48,1959,教育顧問,N,,,其他,40,1.1
1971_柯耀林,2007,Q23,2,柯耀林,,"OR Yiu-lam, Ricky",,男,36,1971,全職區議員,Y,,前綫,泛,1130,32.9
1963_林仲科,2007,Q23,4,林仲科,,LAM Chung-for,Paul,男,44,1963,物業管理總經理,N,,民建聯,建,1101,32.1
1947_江活潮,2007,R01,2,江活潮,,KONG Wood-chiu,,男,60,1947,乒乓球導師（退休校長）,N,,民建聯,建,1555,48.7
1959_衛慶祥,2007,R01,1,衛慶祥,,WAI Hing-cheung,,男,48,1959,副總裁（資訊科技界）,Y,,泛民聯盟,泛,1595,50
1960_練良英,2007,R02,2,練良英,,LIN Leung-ying,,男,47,1960,營業經理,N,,,建,45,1.8
1951_簡松年,2007,R02,3,簡松年,,"KAN Chung-nin, Tony",,男,56,1951,律師,Y,,,建,1604,64.1
1983_藍凱欣,2007,R02,1,藍凱欣,,NAM Hoi-yan,Fiona,女,24,1983,法律顧問,N,,公民黨,泛,841,33.6
1957_余倩雯,2007,R03,2,余倩雯,,"YUE Shin-man, Anna",,女,50,1957,義務社區幹事,Y,,民建聯,建,2264,50.4
1967_李躍輝,2007,R03,1,李躍輝,,LEE York-fai,,男,40,1967,醫生,N,,自由黨,建,2152,47.9
1956_黃嘉榮,2007,R04,1,黃嘉榮,,WONG Ka-wing,,男,51,1956,中學教師,Y,,,其他,2235,62.5
1975_李永成,2007,R04,2,李永成,,LI Wing-shing,Wilson,男,32,1975,立法會議員辦事處總幹事,N,,前綫,泛,1307,36.5
1979_梁家輝,2007,R05,1,梁家輝,,LEUNG Ka-fai,,男,28,1979,社區事務主任,Y,,公民力量,建,1760,57.2
1953_劉帶生,2007,R05,2,劉帶生,,LAU Tai-sang,,男,54,1953,沙田區議員,N,,民主黨,泛,1284,41.8
1958_蔣德明,2007,R06,2,蔣德明,,CHEUNG Tak-ming,,男,49,1958,資訊科技,N,,,其他,995,29.7
1962_周偉東,2007,R06,1,周偉東,,CHOW Wai-tung,,男,45,1962,專業保險顧問,N,,民主黨,泛,854,25.5
1953_梁志偉,2007,R06,3,梁志偉,,LEUNG Chi-wai,,男,54,1953,沙田區議員,Y,,自由黨,建,1472,44
1951_楊倩紅,2007,R07,0,楊倩紅,,YEUNG Sin-hung,,女,56,1951,全職區議員,Y,Uncontested,公民力量,建,,
1960_張志董,2007,R08,2,張志董,,CHEUNG Chi-tung,,男,47,1960,董事,N,,,泛,326,7.1
1954_陳國添,2007,R08,1,陳國添,,CHAN Kwok-tim,,男,53,1954,全職區議員,Y,,公民力量,建,3156,69
1957_彭少英,2007,R08,3,彭少英,,PANG Siu-ying,,女,50,1957,中學教師,N,,前綫,泛,1053,23
1955_林康華,2007,R09,2,林康華,,LAM Hong-wah,,男,52,1955,全職議員,Y,,公民力量,建,2171,70.6
1963_張麗華,2007,R09,1,張麗華,,CHONG Lai-wah,Connie,女,44,1963,財務策劃顧問,N,,前綫,泛,888,28.8
1950_梁志堅,2007,R10,0,梁志堅,,LEUNG Chi-kin,,男,57,1950,行政人員,Y,Uncontested,公民力量,建,,
1981_唐學良,2007,R11,1,唐學良,,TONG Hok-leung,,男,26,1981,社區工作者,N,,公民力量,建,1081,32.1
1958_程張迎,2007,R11,2,程張迎,,CHING Cheung-ying,,男,49,1958,中學教師,Y,,民主黨,泛,2258,67.1
1950_黃澤標,2007,R12,2,黃澤標,,"WONG Chak-piu, Philip",,男,57,1950,區議員,Y,,公民力量,建,1649,62.2
1982_馬愉生,2007,R12,1,馬愉生,,MA Yu-sang,,男,25,1982,議員助理,N,,社民連,泛,974,36.7
1955_莫偉雄,2007,R13,1,莫偉雄,,MOK Wai-hung,,男,52,1955,保險顧問,N,,,泛,2022,48.9
1979_林松茵,2007,R13,2,林松茵,,LAM Chung-yan,,女,28,1979,全職區議員,Y,,公民力量,建,2080,50.3
1952_何厚祥,2007,R14,1,何厚祥,,HO Hau-cheung,,男,55,1952,區議員,Y,,公民力量,建,1864,71.3
1963_甄永樂,2007,R14,2,甄永樂,,"YAN Wing-lok, Alexander",,男,44,1963,環境教育工作者,N,,泛民聯盟,泛,720,27.5
_韋國洪,2007,R15,1,韋國洪,,WAI Kwok-hung,,男,,,全職區議員,Y,,公民力量,建,2058,69.6
1951_梁仲玲,2007,R15,2,梁仲玲,,LEUNG Chung-ling,,女,56,1951,地區幹事,N,,自由黨,建,827,27.9
1961_潘國山,2007,R16,0,潘國山,,PUN Kwok-shan,,男,46,1961,區議員,Y,Uncontested,公民力量,建,,
1961_溫耀宗,2007,R17,1,溫耀宗,,,,男,46,1961,大學導師,N,,,泛,291,10.8
1950_李錦明,2007,R17,2,李錦明,,LEE Kam-ming,,男,57,1950,全職議員,Y,,公民力量,建,1587,59.3
1974_李世鴻,2007,R17,3,李世鴻,,LI Sai-hung,Raymond,男,33,1974,議員助理,N,,社民連,泛,779,29.1
1959_梁永雄,2007,R18,2,梁永雄,,LEUNG Wing-hung,,男,48,1959,全職議員,N,,民主黨,泛,2768,48.9
1955_袁貴才,2007,R18,1,袁貴才,,YUEN Kwai-choi,,男,52,1955,社區工作者,Y,,民建聯,建,2851,50.3
1955_鄧永昌,2007,R19,1,鄧永昌,,TANG Wing-cheong,,男,52,1955,金融證券業,Y,,公民力量,建,1646,59.6
1975_曾健超,2007,R19,2,曾健超,,TSANG Kin-chiu,Ken,男,32,1975,註冊社工,N,,公民黨,泛,1082,39.1
1949_查錫我,2007,R20,2,查錫我,,"CHAR Shik-ngor, Stephen",,男,58,1949,執業大律師,N,,公民黨,泛,1259,35.2
1953_李瑞霞,2007,R20,1,李瑞霞,,LI Sui-ha,,女,54,1953,社區主任,N,,前綫,泛,173,4.8
